text,actual,predicted,probability_not_disaster,probability_disaster,clean_text,correct
12F22C99 :Battle ID I need backup! Lvl 120 Metatron https://t.co/iXgheRTRP4,0,0,0.9572550813420266,0.04274491865797336,fc battle id need backup lvl metatron,True
China: At least six dead as huge sinkhole swallows bus and pedestrians https://t.co/325XExPeSe,1,1,0.09385667667173059,0.9061433233282694,china least six dead huge sinkhole swallows bus pedestrians,True
"I’ve seen some really shitty tweets about the World Tour. Yeah, the situation is clearly NOT GOOD. But this will be somet…",0,0,0.9622557970174005,0.037744202982599465,ive seen really shitty tweets world tour yeah situation clearly good somet,True
Looks like old mate on the stirrer drowned your effluent pump while he was at it 😂,0,0,0.9164322101092269,0.08356778989077304,looks like old mate stirrer drowned effluent pump,True
"Lmao if this was real, I’d have to bomb Cartoon Network 😭😂 Theres no way I’m letting them ruin this like they ruined Teen…",0,0,0.9800112618621362,0.01998873813786382,lmao real id bomb cartoon network theres way im letting ruin like ruined teen,True
"Sputnik is delusional. They just ran a column saying that the U.S. somehow tricked Iranian air defense to shoot down PS752,…",0,0,0.7116564062757553,0.2883435937242447,sputnik delusional ran column saying us somehow tricked iranian air defense shoot ps,True
(Always good to see the two lovebirds still going strong),0,0,0.9146730849266055,0.08532691507339452,always good see two lovebirds still going strong,True
Ben's entire arc in the sequel trilogy is about healing wounds. We see this physically and metaphorically on the death…,0,0,0.9026079209839797,0.09739207901602033,bens entire arc sequel trilogy healing wounds see physically metaphorically death,True
"When Jamal Adamson, Quincy Chen, &amp; Moises Santiago journey to The City of Need to retrieve Angel, it’s a whirlwind 🌪#ActionAd…",0,0,0.8754263482721601,0.12457365172783984,jamal adamson quincy chen amp moises santiago journey city need retrieve angel whirlwind actionad,True
I will not reply to strangers tweets. replying is the mind killer. @‘s are the little death that brings total obli… https://t.co/mFqJnYM8Wv,0,0,0.9201237589931455,0.07987624100685449,reply strangers tweets replying mind killer little death brings total obli,True
"So much talk about #Ukraine airplane within #iran #USA conflict, while conflict wise this is irrelevant, what is mo… https://t.co/lpE4tm3pYk",0,0,0.8077776406739967,0.19222235932600326,much talk ukraine airplane within iran usa conflict conflict wise irrelevant mo,True
.: Our sanctions will continue until the regime stops its terrorist activity and commits to never having nuclear w…,0,0,0.7312803183138465,0.2687196816861535,sanctions continue regime stops terrorist activity commits never nuclear w,True
"It had a slightly flattened, lizard-like nose, and a mouth that looked normal until it opened, splitting wide and r… https://t.co/080l803rqU",0,0,0.8760024640316402,0.12399753596835979,slightly flattened lizardlike nose mouth looked normal opened splitting wide r,True
Koalas in Care are absolutely inundated with creatures to care for. Please consider them in your donations. https://t.co…,0,0,0.932328612853408,0.06767138714659204,koalas care absolutely inundated creatures care please consider donations,True
#Kashmir's children left traumatised by decades-long conflict — in pictures https://t.co/5cITmNDBSa https://t.co/0eCIpSpQeZ,0,0,0.7510015271796945,0.24899847282030552,kashmirs children left traumatised decadeslong conflict pictures,True
FamilyCourt judges diminish abuse &amp; invalidate victims. They can cause ridicule and shame in front of your abuser. One…,0,0,0.9529834777326671,0.047016522267332855,familycourt judges diminish abuse amp invalidate victims cause ridicule shame front abuser one,True
The Australian War Memorial should go back to drawing board and be required to modify its $500 million redevelopment p…,0,0,0.8408176535397276,0.15918234646027235,australian war memorial go back drawing board required modify million redevelopment p,True
Today's question. How much tea can one man put into his body before he's more PG tips* than man? Answer coming up s… https://t.co/fpmTBpgHE5,0,0,0.9111887484146467,0.08881125158535333,todays question much tea one man put body hes pg tips man answer coming,True
"#iveseensomeshit Some years ago as I was driving on the freeway during a thunderstorm, the car directly in front of… https://t.co/BF0HyO7xfG",0,1,0.4578821083168749,0.5421178916831251,iveseensomeshit years ago driving freeway thunderstorm car directly front,False
Why wouldn’t rebels investigate the wreckage? It would be like if the U.S didn’t investigate a nazi… https://t.co/ZzqzN1IdGt,0,0,0.9347858476297566,0.06521415237024344,wouldnt rebels investigate wreckage would like us didnt investigate nazi,True
The extent of 2020 #flood in #Chabahar County southwest of #Iran mapped by cloud-free Sentinel-2 data. Several villages still…,1,1,0.42398096636442906,0.5760190336355709,extent flood chabahar county southwest iran mapped cloudfree sentinel data several villages still,True
feeling attacked right now https://t.co/x59FZGR1Jb,0,0,0.906471046161922,0.09352895383807805,feeling attacked right,True
"Venice canals almost dry, two months after severe floods https://t.co/P0S6w6voTU",1,1,0.2026200051579431,0.7973799948420569,venice canals almost dry two months severe floods,True
"Many irate farmers around here, absolutely spewing actually. I know how it works, fires are a natural disaster &amp; d… https://t.co/5vU8ZdVOCB",0,0,0.8117943308132287,0.18820566918677123,many irate farmers around absolutely spewing actually know works fires natural disaster amp,True
Let’s not politicize the mass murder of 57 Canadians by the Iranian regime.,1,0,0.6338310479731438,0.3661689520268562,lets politicize mass murder canadians iranian regime,False
GHQ IS INSENSITIVE TO SUCH REMARKS .... So are they about curfew in IOK.... This attitude is strengthening ENEMIES… https://t.co/Zl6MDuOe6B,0,0,0.8676126718116939,0.1323873281883061,ghq insensitive remarks curfew iok attitude strengthening enemies,True
"#Training 💻 Learn about Deluge scripting, third-party app integration, AI, mobile SDKs in Creator, and much more. J… https://t.co/TxGYDMgxH2",0,0,0.9543256971841504,0.04567430281584961,training learn deluge scripting thirdparty app integration ai mobile sdks creator much j,True
If you shoot someone in an obviously non fatal way but they pass out and drown in their blood I don't think you should be charged.,0,0,0.9217910890495904,0.07820891095040965,shoot someone obviously non fatal way pass drown blood dont think charged,True
"Double barrel nose pick for Beans Lawrence, poor guy can’t catch a break https://t.co/d5RkCP8zkp",0,0,0.918125327221956,0.08187467277804401,double barrel nose pick beans lawrence poor guy cant catch break,True
when the Amazon drone techs gotta do crash testing https://t.co/m5Iu2xWJYU,0,0,0.7508040802442968,0.24919591975570327,amazon drone techs gotta crash testing,True
"""David Schenker, the US assistant secretary of state for Near Eastern Affairs, told reporters he was saddened at Kassem’s de…",0,0,0.8064477719694987,0.19355222803050126,david schenker us assistant secretary state near eastern affairs told reporters saddened kassems de,True
"Grandmother’s prayer closet survives powerful tornado that flattened home, killed many https://t.co/dqvrNrA9VA",1,1,0.25408531238298626,0.7459146876170137,grandmothers prayer closet survives powerful tornado flattened home killed many,True
"Injury Units treat broken bones, sprains, burns and other non-life threatening injuries. Charges have recently been reduced an…",0,0,0.7466357964173843,0.2533642035826157,injury units treat broken bones sprains burns nonlife threatening injuries charges recently reduced,True
"Managing Director of Industrial Chemicals Group, Edwin Strang, tells emergency services and official… https://t.co/2GdzDvqSKQ",0,0,0.8338069841600834,0.16619301583991664,managing director industrial chemicals group edwin strang tells emergency services official,True
One tends to perpetuate the ideals w… https://t.co/vXhS75sAw2,0,0,0.9192494616392429,0.08075053836075703,one tends perpetuate ideals w,True
Don’t Be Intimidated! Recognize the enemy’s fear tactics and put your foot down in faith!,0,0,0.925829036830507,0.07417096316949305,dont intimidated recognize enemys fear tactics put foot faith,True
"Hours after 2,800 workers in my home state of Kansas found out they lost their jobs, Boeing's former CEO received a $62 mill…",0,0,0.6641049006180844,0.33589509938191564,hours workers home state kansas found lost jobs boeings former ceo received mill,True
"A form of human trafficking, making money on the lives of our military. doesn't care if our kids… https://t.co/ogcU908QKi",0,0,0.9049722593293579,0.09502774067064215,form human trafficking making money lives military doesnt care kids,True
"India Attacked by Islamic Terrorists (AGAIN) - Leftist Media Silent! Hundreds of Jihadists attacked Hindus, looted &amp; burned 1…",1,0,0.8460890019070941,0.15391099809290584,india attacked islamic terrorists leftist media silent hundreds jihadists attacked hindus looted amp burned,False
7AF8EFA4 :Battle ID I need backup! Lvl 120 Avatar https://t.co/kyUnn2slvL,0,0,0.9673786226873751,0.03262137731262491,afefa battle id need backup lvl avatar,True
BLOOD ON GOVERNMENT HANDS! https://t.co/GFa6RNRB4w,0,0,0.9136620168319255,0.08633798316807453,blood government hands,True
Oh look the Justice Dept. is helping oil companies shake off climate lawsuits so our government is now officially an acc…,0,0,0.8915190922313491,0.10848090776865091,oh look justice dept helping oil companies shake climate lawsuits government officially acc,True
Birds usually confuse shreds of plastic bags for food and end up eating the toxic debris. #ZeroPlasticRun #IamRespons…,0,0,0.9143322140633698,0.08566778593663019,birds usually confuse shreds plastic bags food end eating toxic debris zeroplasticrun iamrespons,True
"Yes we hate Clemson, but we’d root for LSU against anyone. The school and the students welcomed us with open arms after…",0,0,0.8683296885974652,0.13167031140253488,yes hate clemson wed root lsu anyone school students welcomed us open arms,True
#Deepika is the scapegoat. The real culprits are still tweeting. Deepika must probe why did they destroy her undisp…,0,0,0.9234889107662261,0.07651108923377392,deepika scapegoat real culprits still tweeting deepika must probe destroy undisp,True
